"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"2236",1970-11-14,3.76614056703409,44146,11,319,1970.8698630137,1451,1971,2236,1.32605075482625,5.11321340142974,5.70018117401475,-2.11372155482482,0.705709970733064,NA,NA,NA,NA
"2237",1970-11-15,3.3697047178726,44147,11,320,1970.87260273973,1451,1971,2237,1.21482511971603,5.24670710573922,5.67469601228294,-2.1287084484414,0.704826473429245,NA,NA,NA,NA
"2238",1970-11-16,3.14316994692319,44148,11,321,1970.87534246575,1451,1971,2238,1.14523182791683,4.89072389424727,5.6605375890986,-2.13876289223407,0.70406397853767,NA,NA,NA,NA
"2239",1970-11-17,2.86000148323641,44149,11,322,1970.87808219178,1451,1971,2239,1.05082214344576,4.40124697844585,5.64826695567218,-2.14841665441636,0.703758552254425,NA,NA,NA,NA
"2240",1970-11-18,2.71841725139303,44150,11,323,1970.88082191781,1451,1971,2240,1.00004981807233,3.75805003950018,5.63694021712471,-2.15346701709514,0.703500872731442,NA,NA,NA,NA
"2241",1970-11-19,2.80336779049906,44151,11,324,1970.88356164384,1451,1971,2241,1.03082147673909,3.3090257613683,5.63222074272992,-2.14997665019941,0.703345003238098,NA,NA,NA,NA
"2242",1970-11-20,15.6592160418786,44152,11,325,1970.88630136986,1451,1971,2242,2.75105962812683,4.90285968554814,6.05791733313904,-1.93536072673398,0.693600965955337,NA,NA,NA,NA
"2243",1970-11-21,13.4505020251217,44153,11,326,1970.88904109589,1451,1971,2243,2.59901643063914,6.28633989384637,6.41093401786855,-1.95886340615624,0.696984817753491,NA,NA,NA,NA
"2244",1970-11-22,10.5055500027793,44154,11,327,1970.89178082192,1451,1971,2244,2.35190368921193,7.30574636311876,6.658234476155,-1.99230536229412,0.699387297153263,NA,NA,NA,NA
"2245",1970-11-23,5.3802008100487,44155,11,328,1970.89452054795,1451,1971,2245,1.68272569876498,7.62532220070812,6.50909908527997,-2.07721745311802,0.702427092847636,NA,NA,NA,NA
"2246",1970-11-24,2.52019932681228,44156,11,329,1970.89726027397,1451,1971,2246,0.924337996336637,7.57677903550467,6.04281501507575,-2.15966251863808,0.70221403567548,NA,NA,NA,NA
"2247",1970-11-25,2.97326886871112,44157,11,330,1970.9,1451,1971,2247,1.08966197676202,7.61318640940725,5.83515814170545,-2.14227977621784,0.702267143773848,NA,NA,NA,NA
"2248",1970-11-26,2.86000148323641,44158,11,331,1970.90273972603,1451,1971,2248,1.05082214344576,7.62127693694116,5.69923727913579,-2.1460306443668,0.702014191462365,NA,NA,NA,NA
"2249",1970-11-27,2.91663517597377,44159,11,332,1970.90547945205,1451,1971,2249,1.07043061483413,5.8009082418119,5.3245110121903,-2.14374529447884,0.701851710948916,NA,NA,NA,NA
"2250",1970-11-28,3.11485310055451,44160,11,333,1970.90821917808,1451,1971,2250,1.13618199239691,4.32438696687373,4.9412896913342,-2.13672167323002,0.701766201912957,NA,NA,NA,NA
"2251",1970-11-29,3.17148679329186,44161,11,334,1970.91095890411,1451,1971,2251,1.15420049789959,3.27666365123267,4.75345461042197,-2.13462257447278,0.701605771204755,NA,NA,NA,NA
"2252",1970-11-30,3.08653625418583,44162,11,335,1970.91369863014,1451,1971,2252,1.12704950883364,2.9489972861094,4.65812122764742,-2.13715884925532,0.701369391027002,NA,NA,NA,NA
"2253",1970-12-01,3.02990256144848,44163,12,336,1970.91643835616,1452,1971,2253,1.1085304610664,3.02181203391457,4.60903869394172,-2.13880213027814,0.701146058225408,NA,NA,NA,NA
"2254",1970-12-02,3.02990256144848,44164,12,337,1970.91917808219,1452,1971,2254,1.1085304610664,3.02990256144848,4.58449742708886,-2.13854768477351,0.70095442269138,NA,NA,NA,NA
"2255",1970-12-03,2.80336779049906,44165,12,338,1970.92191780822,1452,1971,2255,1.03082147673909,3.02181203391457,4.56467563463079,-2.14621332248543,0.700620964119121,NA,NA,NA,NA
"2256",1970-12-04,2.57683301954964,44166,12,339,1970.92465753425,1452,1971,2256,0.946561133121348,2.97326886871112,4.54107826265689,-2.15451673516853,0.700269423839402,NA,NA,NA,NA
"2257",1970-12-05,2.23703086312551,44167,12,340,1970.92739726027,1452,1971,2257,0.805149479071519,2.84786569193555,4.51464920604613,-2.16859272064405,0.6998028839591,NA,NA,NA,NA
"2258",1970-12-06,2.01049609217609,44168,12,341,1970.9301369863,1452,1971,2258,0.698381503645813,2.68200987749044,4.48822014943536,-2.17910476354259,0.699392805543146,NA,NA,NA,NA
"2259",1970-12-07,1.44415916480255,44169,12,342,1970.93287671233,1452,1971,2259,0.367527259328823,2.44738457900711,4.44857656451921,-2.20768344204268,0.698545642911263,NA,NA,NA,NA
"2260",1970-12-08,1.5007928575399,44170,12,343,1970.93561643836,1452,1971,2260,0.40599354015662,2.2289403355916,4.41742803351367,-2.20477532982489,0.698397276559555,NA,NA,NA,NA
"2261",1970-12-09,1.58574339664593,44171,12,344,1970.93835616438,1452,1971,2261,0.461053317339647,2.02263188347695,4.28245106582297,-2.19990777395987,0.698791131354601,NA,NA,NA,NA
"2262",1970-12-10,2.01049609217609,44172,12,345,1970.94109589041,1452,1971,2262,0.698381503645813,1.90936449800224,4.13992293910063,-2.17328568028881,0.70067869140398,NA,NA,NA,NA
"2263",1970-12-11,44.4574487988234,44173,12,346,1970.94383561644,1452,1971,2263,3.79453252494685,7.89230960932708,5.38114470492765,-1.71206580846347,0.675420598922125,NA,NA,NA,NA
"2264",1970-12-12,50.6871549999325,44174,12,347,1970.94657534247,1452,1971,2264,3.9256725254393,14.8137559145852,6.87249861367799,-1.66565854351571,0.675954322131157,NA,NA,NA,NA
"2265",1970-12-13,49.5544811451854,44175,12,348,1970.94931506849,1452,1971,2265,3.90307269352206,21.6057537793008,8.37423536609685,-1.66607090384243,0.677452428364398,NA,NA,NA,NA
"2266",1970-12-14,15.5742655027725,44176,12,349,1970.95205479452,1452,1971,2266,2.74561990483101,23.6243403990108,8.76783953062147,-1.89711103785416,0.699059539028092,NA,NA,NA,NA
"2267",1970-12-15,9.25960876255749,44177,12,350,1970.95479452055,1452,1971,2267,2.22566179750175,24.7327426711562,8.9641696654443,-1.96695421587103,0.706416983592467,NA,NA,NA,NA
"2268",1970-12-16,8.7499055279213,44178,12,351,1970.95753424658,1452,1971,2268,2.16904290350224,25.7561944041955,9.15106085147757,-1.96842070251776,0.708122919641806,NA,NA,NA,NA
"2269",1970-12-17,13.8752547206519,44179,12,352,1970.9602739726,1452,1971,2269,2.63010701770917,27.4511599225492,9.51823595939142,-1.89570222589952,0.706067109936691,NA,NA,NA,NA
"2270",1970-12-18,17.2732762848932,44180,12,353,1970.96301369863,1452,1971,2270,2.84916058377185,23.5677067062735,10.0033979271748,-1.85216292094871,0.703378735311544,NA,NA,NA,NA
"2271",1970-12-19,16.1406024301461,44181,12,354,1970.96575342466,1452,1971,2271,2.78133798743309,18.6324849105897,10.447972415163,-1.85661602995375,0.706278776261121,NA,NA,NA,NA
"2272",1970-12-20,14.1584231843387,44182,12,355,1970.96849315068,1452,1971,2272,2.65030972502669,13.5759052018973,10.3979459865783,-1.87193386609284,0.710297648035865,NA,NA,NA,NA
"2273",1970-12-21,8.24020229328511,44183,12,356,1970.97123287671,1452,1971,2273,2.10902489377599,12.5281818862563,10.2242693288504,-1.94620634585163,0.715685239049594,NA,NA,NA,NA
"2274",1970-12-22,5.66336927373547,44184,12,357,1970.97397260274,1452,1971,2274,1.73401899315253,12.0144333878531,10.062863304549,-1.99444538309841,0.718526994068,NA,NA,NA,NA
"2275",1970-12-23,5.21029973183663,44185,12,358,1970.97671232877,1452,1971,2275,1.65063738421348,11.5087754169839,10.0571999352752,-2.00110409426918,0.720261326339358,NA,NA,NA,NA
"2276",1970-12-24,3.22812048602922,44186,12,359,1970.97945205479,1452,1971,2276,1.17190007499899,9.9877562406092,10.0807973072491,-2.05988444500843,0.721415570410586,NA,NA,NA,NA
"2277",1970-12-25,3.73782372066541,44187,12,360,1970.98219178082,1452,1971,2277,1.31850354919087,8.05412016000523,10.1062824689809,-2.03618880457252,0.723164587066557,NA,NA,NA,NA
"2278",1970-12-26,2.94495202234245,44188,12,361,1970.98493150685,1452,1971,2278,1.08009252574587,6.16902724460471,10.1091141536178,-2.06278510238776,0.724025703195485,NA,NA,NA,NA
"2279",1970-12-27,2.66178355865567,44189,12,362,1970.98767123288,1452,1971,2279,0.978996408874502,4.52665015522142,10.1006190997072,-2.07186720954205,0.725199711893721,NA,NA,NA,NA
"2280",1970-12-28,2.29366455586287,44190,12,363,1970.9904109589,1452,1971,2280,0.830150781276936,3.6771447641611,10.0732461482175,-2.08778708161724,0.726258234084713,NA,NA,NA,NA
"2281",1970-12-29,1.89722870670138,44191,12,364,1970.99315068493,1452,1971,2281,0.640394245995464,3.13912468315623,10.0307708786645,-2.10986272015547,0.727215151698434,NA,NA,NA,NA
"2282",1970-12-30,1.64237708938329,44192,12,365,1970.99589041096,1452,1971,2282,0.496144637150917,2.62942144852004,9.98263223983772,-2.12628681698194,0.728274397973073,NA,NA,NA,NA
"2283",1970-12-31,1.61406024301461,44193,12,366,1970.99863013699,1452,1971,2283,0.478752894439048,2.39884141380367,9.93543749588993,-2.12489540031153,0.729611372884648,NA,NA,NA,NA
"2284",1971-01-01,1.69901078212064,44194,1,1,1971.00136986301,1453,1971,2284,0.530046188826598,2.10758242258299,9.891074436579,-2.11380607839032,0.730868407736504,NA,NA,NA,NA
"2285",1971-01-02,1.98217924580741,44195,1,2,1971.00410958904,1453,1971,2285,0.684196868653857,1.97004345450655,9.86370148508928,-2.08663480674616,0.732052593332524,NA,NA,NA,NA
"2286",1971-01-03,1.89722870670138,44196,1,3,1971.00684931507,1453,1971,2286,0.640394245995464,1.8608213327988,9.84104800799434,-2.08766225566576,0.732768230966691,NA,NA,NA,NA
"2287",1971-01-04,4.21921010893293,44197,1,4,1971.0095890411,1453,1971,2287,1.43964793254996,2.13589926895166,9.90712064952125,-1.96734209931106,0.735391955624666,NA,NA,NA,NA
"2288",1971-01-05,4.36079434077631,44198,1,5,1971.01232876712,1453,1971,2288,1.47265422901813,2.48783721667665,9.98546392447459,-1.95685790138719,0.736249634825048,NA,NA,NA,NA
"2289",1971-01-06,3.99267533798351,44199,1,6,1971.01506849315,1453,1971,2289,1.38446151698267,2.82359410933383,10.0704144635806,-1.96393329635864,0.736840989277631,NA,NA,NA,NA
"2290",1971-01-07,3.31307102513525,44200,1,7,1971.01780821918,1453,1971,2290,1.19787556140225,3.06630993535106,10.1308237358338,-1.98546305815876,0.737230006801915,NA,NA,NA,NA
"2291",1971-01-08,2.49188248044361,44201,1,8,1971.02054794521,1453,1971,2291,0.913038441082704,3.17957732082577,10.1610283719604,-2.02160520250852,0.737429456051667,NA,NA,NA,NA
"2292",1971-01-09,1.86891186033271,44202,1,9,1971.02328767123,1453,1971,2292,0.625356368630923,3.16339626575796,10.1563088975656,-2.05851074704289,0.737647149303183,NA,NA,NA,NA
"2293",1971-01-10,1.64237708938329,44203,1,10,1971.02602739726,1453,1971,2293,0.496144637150917,3.12698889185537,8.72913984058427,-2.072369003885,0.738206948699114,NA,NA,NA,NA
"2294",1971-01-11,1.61406024301461,44204,1,11,1971.02876712329,1453,1971,2294,0.478752894439048,2.75482462529561,7.09337001535368,-2.06933997921195,0.738969149728969,NA,NA,NA,NA
"2295",1971-01-12,1.58574339664593,44205,1,12,1971.03150684932,1453,1971,2295,0.461053317339647,2.35838877613413,5.49441209040236,-2.06631273061575,0.739727441585213,NA,NA,NA,NA
"2296",1971-01-13,1.52910970390858,44206,1,13,1971.03424657534,1453,1971,2296,0.424685673168772,2.00645082840914,5.02624023044023,-2.06553046008936,0.740416263049559,NA,NA,NA,NA
"2297",1971-01-14,1.5007928575399,44207,1,14,1971.03698630137,1453,1971,2297,0.40599354015662,1.74755394732409,4.76761303360631,-2.06266513460786,0.741171594952478,NA,NA,NA,NA
"2298",1971-01-15,1.5007928575399,44208,1,15,1971.0397260274,1453,1971,2298,0.40599354015662,1.6059697154807,4.5259759445936,-2.05756896796645,0.741996780399074,NA,NA,NA,NA
"2299",1971-01-16,1.38752547206519,44209,1,16,1971.04246575342,1453,1971,2299,0.327521924715124,1.53720023144248,4.10971830297404,-2.06195123163068,0.742530663014782,NA,NA,NA,NA
"2300",1971-01-17,1.30257493295916,44210,1,17,1971.04520547945,1453,1971,2300,0.264343023093593,1.48865706623904,3.57736159124291,-2.06455438110418,0.743122488650428,NA,NA,NA,NA
"2301",1971-01-18,1.18930754748445,44211,1,18,1971.04794520548,1453,1971,2301,0.173371244887866,1.42797810973473,3.07898509515418,-2.07060199971189,0.743612648455455,NA,NA,NA,NA
"2302",1971-01-19,1.13267385474709,44212,1,19,1971.05068493151,1453,1971,2302,0.124581080718434,1.36325388946347,2.64479345083446,-2.07158120385718,0.744259853991857,NA,NA,NA,NA
"2303",1971-01-20,0.991089622903707,44213,1,20,1971.05342465753,1453,1971,2303,-0.0089503119060887,1.28639387789134,2.40315636182175,-2.08300588995133,0.744596098562943,NA,NA,NA,NA
"2304",1971-01-21,0.906139083797675,44214,1,21,1971.05616438356,1453,1971,2304,-0.0985624705957758,1.20144333878531,2.24458202215716,-2.08914846660288,0.745095773566492,NA,NA,NA,NA
"2305",1971-01-22,0.934455930166353,44215,1,22,1971.05890410959,1453,1971,2305,-0.0677908119290222,1.12053806344623,2.10205389543482,-2.0804891752259,0.746037839750899,NA,NA,NA,NA
"2306",1971-01-23,0.96277277653503,44216,1,23,1971.06164383562,1453,1971,2306,-0.037937848779341,1.05985910694192,2.02654230511834,-2.07191437002747,0.746976039044139,NA,NA,NA,NA
"2307",1971-01-24,0.991089622903707,44217,1,24,1971.06438356164,1453,1971,2307,-0.0089503119060887,1.01536120550543,1.93498450185962,-2.06271216928368,0.747911683743604,NA,NA,NA,NA
"2308",1971-01-25,1.27425808659048,44218,1,25,1971.06712328767,1453,1971,2308,0.242364116374817,1.02749699680629,1.87929470400122,-2.02526914837704,0.74962875744552,NA,NA,NA,NA
"2309",1971-01-26,2.57683301954964,44219,1,26,1971.0698630137,1453,1971,2309,0.946561133121348,1.23380544892094,1.87646301936435,-1.91599923346317,0.751844715635783,NA,NA,NA,NA
"2310",1971-01-27,2.23703086312551,44220,1,27,1971.07260273973,1453,1971,2310,0.805149479071519,1.41179705466691,1.87457522960644,-1.93181775846923,0.75244108308685,NA,NA,NA,NA
"2311",1971-01-28,2.01049609217609,44221,1,28,1971.07534246575,1453,1971,2311,0.698381503645813,1.56956234157812,1.87835080912226,-1.94234168342963,0.753099282735088,NA,NA,NA,NA
"2312",1971-01-29,1.58574339664593,44222,1,29,1971.07808219178,1453,1971,2312,0.461053317339647,1.66260340821806,1.87646301936435,-1.97290429476218,0.753584585648149,NA,NA,NA,NA
"2313",1971-01-30,1.5007928575399,44223,1,30,1971.08082191781,1453,1971,2313,0.40599354015662,1.73946341979018,1.87268743984853,-1.97375665686348,0.754206338143388,NA,NA,NA,NA
"2314",1971-01-31,1.5007928575399,44224,1,31,1971.08356164384,1453,1971,2314,0.40599354015662,1.81227816759535,1.86608017569584,-1.96755846233655,0.75500636860618,NA,NA,NA,NA
"2315",1971-02-01,1.47247601117122,44225,2,32,1971.08630136986,1454,1971,2315,0.386945345185925,1.84059501396403,1.84909006787463,-1.96383713099289,0.755748879933866,NA,NA,NA,NA
"2316",1971-02-02,1.47247601117122,44226,2,33,1971.08904109589,1454,1971,2316,0.386945345185925,1.68282972705283,1.83493164469029,-1.95765149952507,0.756550296058632,NA,NA,NA,NA
"2317",1971-02-03,1.5007928575399,44227,2,34,1971.09178082192,1454,1971,2317,0.40599354015662,1.57765286911202,1.74431773631052,-1.94896387875527,0.757406459994622,NA,NA,NA,NA
"2318",1971-02-04,2.03881293854477,44228,2,35,1971.09452054795,1454,1971,2318,0.712367745620553,1.58169813287898,1.66691835623614,-1.89505473793266,0.758518160874971,NA,NA,NA,NA
"2319",1971-02-05,5.86158719831621,44229,2,36,1971.09726027397,1454,1971,2319,1.76842041986987,2.19253296168902,1.72921541824723,-1.70844145963813,0.757702453168032,NA,NA,NA,NA
"2320",1971-02-06,6.56950835753315,44230,2,37,1971.1,1454,1971,2320,1.88243899827081,2.91663517597377,1.83776332932716,-1.67999077039097,0.757577417718609,NA,NA,NA,NA
"2321",1971-02-07,5.94653773742224,44231,2,38,1971.10273972603,1454,1971,2321,1.78280915732197,3.55174158738553,1.95291850455978,-1.69109344933591,0.758917579658502,NA,NA,NA,NA
"2322",1971-02-08,4.58732911172573,44232,2,39,1971.10547945205,1454,1971,2322,1.52329796183688,3.99672060175046,2.04353241293955,-1.73228731586956,0.761427454916373,NA,NA,NA,NA
"2323",1971-02-09,3.48297210334731,44233,2,40,1971.10821917808,1454,1971,2323,1.24788598197692,4.28393432920419,2.10488558007168,-1.77211439164877,0.762272833740617,NA,NA,NA,NA
"2324",1971-02-10,2.83168463686774,44234,2,41,1971.11095890411,1454,1971,2324,1.04087181259259,4.47406172625102,2.14547305986679,-1.80049089759204,0.763053722527683,NA,NA,NA,NA
"2325",1971-02-11,2.69010040502435,44235,2,42,1971.11369863014,1454,1971,2325,0.989578518205039,4.56710279289096,2.18228496014607,-1.802560971854,0.763813834908482,NA,NA,NA,NA
"2326",1971-02-12,2.54851617318096,44236,2,43,1971.11643835616,1454,1971,2326,0.935511296934763,4.09380693215735,2.21626517578848,-1.80519272764226,0.764585404429983,NA,NA,NA,NA
"2327",1971-02-13,2.40693194133758,44237,2,44,1971.11917808219,1454,1971,2327,0.878352883094814,3.49915315841513,2.24646981191507,-1.8084478522965,0.765369437192125,NA,NA,NA,NA
"2328",1971-02-14,2.40693194133758,44238,2,45,1971.12191780822,1454,1971,2328,0.878352883094814,2.99349518754589,2.27667444804166,-1.8018743659446,0.766125276833812,NA,NA,NA,NA
"2329",1971-02-15,3.11485310055451,44239,2,46,1971.12465753425,1454,1971,2329,1.13618199239691,2.78314147166429,2.33425203565797,-1.75032758379396,0.766677874588831,NA,NA,NA,NA
"2330",1971-02-16,5.66336927373547,44240,2,47,1971.12739726027,1454,1971,2330,1.73401899315253,3.09462678171974,2.47961184701718,-1.63485714576784,0.764886699186231,NA,NA,NA,NA
"2331",1971-02-17,11.3267385474709,44241,2,48,1971.1301369863,1454,1971,2331,2.42716617371248,4.30820591180591,2.8175262136834,-1.49197926788124,0.759337594430651,NA,NA,NA,NA
"2332",1971-02-18,19.8217924580741,44242,2,49,1971.13287671233,1454,1971,2332,2.9867819616479,6.75559049081303,3.4404968337943,-1.36283195654498,0.749088202145826,NA,NA,NA,NA
"2333",1971-02-19,33.9802156424128,44243,2,50,1971.13561643836,1454,1971,2333,3.52577846238059,11.2458332721319,4.54013436777794,-1.23438815753845,0.737910766230276,NA,NA,NA,NA
"2334",1971-02-20,50.9703234636192,44244,2,51,1971.13835616438,1454,1971,2334,3.93124357048875,18.1834606324578,6.20894051377199,-1.11548638026825,0.721985531681638,NA,NA,NA,NA
"2335",1971-02-21,65.1287466479579,44245,2,52,1971.14109589041,1454,1971,2335,4.17636602852174,27.1437198762607,8.34875020436504,-1.0386927401207,0.712155043049966,NA,NA,NA,NA
"2336",1971-02-22,37.0950687429673,44246,2,53,1971.14383561644,1454,1971,2336,3.6134840427997,31.9980363966054,9.55316006991278,-1.18280082581598,0.734655485622775,NA,NA,NA,NA
"2337",1971-02-23,16.3105035083582,44247,2,54,1971.14657534247,1454,1971,2337,2.79180928730039,33.5190555729801,10.0638071994279,-1.36428883701344,0.753724703608856,NA,NA,NA,NA
"2338",1971-02-24,12.0063428603192,44248,2,55,1971.14931506849,1454,1971,2338,2.48543508183646,33.616141903387,10.4215433585522,-1.42540281146861,0.760012673478107,NA,NA,NA,NA
"2339",1971-02-25,14.4982253407628,44249,2,56,1971.15205479452,1454,1971,2339,2.67402625164401,32.8556323151996,10.8189231025927,-1.37486452926214,0.756534822944676,NA,NA,NA,NA
"2340",1971-02-26,27.8920936731472,44250,2,57,1971.15479452055,1454,1971,2340,3.32834326777659,31.9859006053045,11.6740918629267,-1.21455202677693,0.74227379545642,NA,NA,NA,NA
"2341",1971-02-27,43.8911118714499,44251,2,58,1971.15753424658,1454,1971,2341,3.78171183651779,30.9745846635661,13.0701123889025,-1.08811572725491,0.727825143545754,NA,NA,NA,NA
"2342",1971-02-28,28.1469452904653,44252,2,59,1971.1602739726,1454,1971,2342,3.33743883326107,25.6914701839243,13.9554857853632,-1.19420089773288,0.742138378270613,NA,NA,NA,NA
"2343",1971-03-01,15.2627801927171,44253,3,61,1971.16301369863,1455,1971,2343,2.72541719751349,22.5725718196028,14.4142186965357,-1.33008990780048,0.755927832385144,NA,NA,NA,NA
"2344",1971-03-02,11.1568374692589,44254,3,62,1971.16575342466,1455,1971,2344,2.41205253590243,21.8363338140172,14.7360868502597,-1.39386619919232,0.761768878191065,NA,NA,NA,NA
"2345",1971-03-03,7.64554851954289,44255,3,63,1971.16849315068,1455,1971,2345,2.03412358560287,21.2133631939063,14.9418559338721,-1.46760761974065,0.765904381366128,NA,NA,NA,NA
"2346",1971-03-04,5.94653773742224,44256,3,64,1971.17123287671,1455,1971,2346,1.78280915732197,19.9916935362862,15.0909913247471,-1.51491217777323,0.768806716418955,NA,NA,NA,NA
"2347",1971-03-05,5.7483198128415,44257,3,65,1971.17397260274,1455,1971,2347,1.74890760564628,16.8282972705283,15.2325755565905,-1.51541629896576,0.769441983028427,NA,NA,NA,NA
"2348",1971-03-06,6.05980512289695,44258,3,66,1971.17671232877,1455,1971,2348,1.80167764162635,11.4238248778778,15.3666086294022,-1.49695925033023,0.769141103225754,NA,NA,NA,NA
"2349",1971-03-07,6.11643881563431,44259,3,67,1971.17945205479,1455,1971,2349,1.81098003428866,8.2766096671877,15.3751036833128,-1.48797268862956,0.769305575370821,NA,NA,NA,NA
"2350",1971-03-08,4.70059649720044,44260,3,68,1971.18219178082,1455,1971,2350,1.54768941496104,6.76772628211389,15.3128066213018,-1.5396478658268,0.772523612300625,NA,NA,NA,NA
"2351",1971-03-09,4.53069541898838,44261,3,69,1971.18493150685,1455,1971,2351,1.51087544183832,5.82113456064667,15.265611877354,-1.54131878789342,0.773246716312473,NA,NA,NA,NA
"2352",1971-03-10,3.96435849161483,44262,3,70,1971.18767123288,1455,1971,2352,1.3773440492138,5.29525027094266,15.2448461900169,-1.56199555439904,0.773997944705235,NA,NA,NA,NA
"2353",1971-03-11,6.31465674021505,44263,3,71,1971.1904109589,1455,1971,2353,1.84287339806462,5.34783869991307,15.3392356779125,-1.45400393120657,0.76937188346038,NA,NA,NA,NA
"2354",1971-03-12,37.6614056703409,44264,3,72,1971.19315068493,1455,1971,2354,3.6286358478203,9.90685096527012,16.5002263790283,-1.00821273810478,0.732945514034099,NA,NA,NA,NA
"2355",1971-03-13,43.0416064803896,44265,3,73,1971.19589041096,1455,1971,2355,3.76216724044482,15.1899654449119,17.8452765815405,-0.959329883205162,0.726940915049092,NA,NA,NA,NA
"2356",1971-03-14,25.541795424547,44266,3,74,1971.19863013699,1455,1971,2356,3.24031614666712,17.9650163890423,18.6117192232527,-1.09374662917789,0.742924343775008,NA,NA,NA,NA
"2357",1971-03-15,24.8905079580674,44267,3,75,1971.20136986301,1455,1971,2357,3.21448652428967,20.8492894548804,19.3611717571437,-1.09202977112679,0.743096593849582,NA,NA,NA,NA
"2358",1971-03-16,17.4998110558426,44268,3,76,1971.20410958904,1455,1971,2358,2.86219008406219,22.7020202601453,19.8642677276272,-1.17542910983857,0.751254349131289,NA,NA,NA,NA
"2359",1971-03-17,11.1568374692589,44269,3,77,1971.20684931507,1455,1971,2359,2.41205253590243,23.7295172569516,20.1323338732506,-1.28289496361104,0.760487962053486,NA,NA,NA,NA
"2360",1971-03-18,7.07921159216934,44270,3,78,1971.2095890411,1455,1971,2360,1.95716254446674,23.8387393786594,20.1795286171984,-1.38458792215525,0.765677059490038,NA,NA,NA,NA
"2361",1971-03-19,6.22970620110902,44271,3,79,1971.21232876712,1455,1971,2361,1.82932917295686,19.3484965973405,20.0096275389864,-1.40913210271393,0.766915581066004,NA,NA,NA,NA
"2362",1971-03-20,5.3802008100487,44272,3,80,1971.21506849315,1455,1971,2362,1.68272569876498,13.9682957872918,19.5282411507189,-1.43865361587497,0.768411048146992,NA,NA,NA,NA
"2363",1971-03-21,4.81386388267515,44273,3,81,1971.21780821918,1455,1971,2363,1.57150006365476,11.0071627098816,18.5560294253943,-1.4600386514077,0.76949065474606,NA,NA,NA,NA
"2364",1971-03-22,4.2475269553016,44274,3,82,1971.22054794521,1455,1971,2364,1.44633692070075,8.05816542377218,16.998602875117,-1.48375281191093,0.770250710172063,NA,NA,NA,NA
"2365",1971-03-23,3.68119002792806,44275,3,83,1971.22328767123,1455,1971,2365,1.30323607706008,6.08407670549868,14.9503509877827,-1.51044241150043,0.770602681212778,NA,NA,NA,NA
"2366",1971-03-24,3.11485310055451,44276,3,84,1971.22602739726,1455,1971,2366,1.13618199239691,4.93522179568377,13.8176771330356,-1.54299584165515,0.771086522732589,NA,NA,NA,NA
"2367",1971-03-25,2.83168463686774,44277,3,85,1971.22876712329,1455,1971,2367,1.04087181259259,4.32843223064068,13.3683831706526,-1.55979190866577,0.771262195068636,NA,NA,NA,NA
"2368",1971-03-26,2.71841725139303,44278,3,86,1971.23150684932,1455,1971,2368,1.00004981807233,3.8268195235384,13.058785650355,-1.56443084230089,0.771194699368726,NA,NA,NA,NA
"2369",1971-03-27,2.54851617318096,44279,3,87,1971.23424657534,1455,1971,2369,0.935511296934763,3.42229314684301,12.6604620114356,-1.57466504635266,0.771247646737353,NA,NA,NA,NA
"2370",1971-03-28,2.43524878770625,44280,3,88,1971.23698630137,1455,1971,2370,0.890048922858005,3.08249099041888,11.8119005152543,-1.5806820897742,0.771217337172934,NA,NA,NA,NA
"2371",1971-03-29,2.26534770949419,44281,3,89,1971.2397260274,1455,1971,2371,0.817728261278379,2.7993225267321,10.4243750431891,-1.59311978070494,0.771327471742077,NA,NA,NA,NA
"2372",1971-03-30,2.20871401675683,44282,3,90,1971.24246575342,1455,1971,2372,0.792410453294089,2.5889688108505,9.55976733406548,-1.59473526202194,0.771211731934308,NA,NA,NA,NA
"2373",1971-03-31,2.03881293854477,44283,3,91,1971.24520547945,1455,1971,2373,0.712367745620553,2.43524878770625,9.11896842559307,-1.6093924760066,0.771380200912283,NA,NA,NA,NA
"2374",1971-04-01,1.92554555307006,44284,4,92,1971.24794520548,1456,1971,2374,0.655209331780604,2.30580034716373,8.81125869505344,-1.61885147598615,0.771442101686758,NA,NA,NA,NA
"2375",1971-04-02,1.86891186033271,44285,4,93,1971.25068493151,1456,1971,2375,0.625356368630923,2.18444243415511,8.61870413974643,-1.62154104331279,0.771263856402386,NA,NA,NA,NA
"2376",1971-04-03,1.755644474858,44286,4,94,1971.25342465753,1456,1971,2376,0.562836011649589,2.0711750486804,8.47900769766096,-1.63098841590338,0.770945341022044,NA,NA,NA,NA
"2377",1971-04-04,1.64237708938329,44287,4,95,1971.25616438356,1456,1971,2377,0.496144637150917,1.95790766320569,8.34214294021235,-1.6415914076401,0.770650520943688,NA,NA,NA,NA
"2378",1971-04-05,1.52910970390858,44288,4,96,1971.25890410959,1456,1971,2378,0.424685673168772,1.85273080526489,8.1911197595794,-1.65116086301106,0.770174123964095,NA,NA,NA,NA
"2379",1971-04-06,1.47247601117122,44289,4,97,1971.26164383562,1456,1971,2379,0.386945345185925,1.74755394732409,8.03632099943063,-1.6537455368443,0.769615777191713,NA,NA,NA,NA
"2380",1971-04-07,1.41584231843387,44290,4,98,1971.26438356164,1456,1971,2380,0.347724632032644,1.6585581444511,7.92682919347175,-1.65674536268854,0.769061612389212,NA,NA,NA,NA
